comments,duration,ratings,tags,views
578,210,"[{""id"": 7, ""name"": ""Funny"", ""count"": 2966}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 576}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 213}, {""id"": 8, ""name"": ""Informative"", ""count"": 1912}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 4978}, {""id"": 2, ""name"": ""Confusing"", ""count"": 43}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 777}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 638}, {""id"": 3, ""name"": ""Courageous"", ""count"": 457}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 27}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1433}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 251}, {""id"": 25, ""name"": ""OK"", ""count"": 685}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 57}]","[""business"", ""culture"", ""entertainment"", ""happiness"", ""psychology"", ""success"", ""work""]",10841210
645,1105,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 1567}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 4986}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 4430}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1220}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 498}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 116}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 76}, {""id"": 2, ""name"": ""Confusing"", ""count"": 77}, {""id"": 3, ""name"": ""Courageous"", ""count"": 1266}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 348}, {""id"": 7, ""name"": ""Funny"", ""count"": 612}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 107}, {""id"": 8, ""name"": ""Informative"", ""count"": 118}, {""id"": 25, ""name"": ""OK"", ""count"": 174}]","[""entertainment"", ""performance"", ""poetry"", ""storytelling""]",10529854
473,1150,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 1205}, {""id"": 8, ""name"": ""Informative"", ""count"": 2253}, {""id"": 7, ""name"": ""Funny"", ""count"": 1068}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2146}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 2008}, {""id"": 3, ""name"": ""Courageous"", ""count"": 389}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 270}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 588}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 438}, {""id"": 25, ""name"": ""OK"", ""count"": 174}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 73}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 73}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 37}, {""id"": 2, ""name"": ""Confusing"", ""count"": 63}]","[""culture"", ""love"", ""relationships"", ""sex""]",10524043
309,968,"[{""id"": 9, ""name"": ""Ingenious"", ""count"": 932}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1183}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 1237}, {""id"": 7, ""name"": ""Funny"", ""count"": 138}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 205}, {""id"": 8, ""name"": ""Informative"", ""count"": 325}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 551}, {""id"": 3, ""name"": ""Courageous"", ""count"": 33}, {""id"": 25, ""name"": ""OK"", ""count"": 75}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 47}, {""id"": 2, ""name"": ""Confusing"", ""count"": 9}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 21}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 3}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 18}]","[""drones"", ""robots"", ""technology""]",10281817
439,1081,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 356}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1417}, {""id"": 8, ""name"": ""Informative"", ""count"": 684}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 283}, {""id"": 7, ""name"": ""Funny"", ""count"": 580}, {""id"": 3, ""name"": ""Courageous"", ""count"": 227}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 259}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 121}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 86}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 52}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 170}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 221}, {""id"": 25, ""name"": ""OK"", ""count"": 151}, {""id"": 2, ""name"": ""Confusing"", ""count"": 70}]","[""culture"", ""mind"", ""prison"", ""storytelling""]",10167161
991,1177,"[{""id"": 7, ""name"": ""Funny"", ""count"": 1526}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 178}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 1201}, {""id"": 3, ""name"": ""Courageous"", ""count"": 400}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 277}, {""id"": 8, ""name"": ""Informative"", ""count"": 2532}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 2427}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2491}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 324}, {""id"": 2, ""name"": ""Confusing"", ""count"": 54}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 2478}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 521}, {""id"": 25, ""name"": ""OK"", ""count"": 421}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 115}]","[""business"", ""choice"", ""culture"", ""decision-making"", ""economics"", ""happiness"", ""personal growth"", ""potential"", ""psychology""]",10000702
768,522,"[{""id"": 25, ""name"": ""OK"", ""count"": 444}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 2366}, {""id"": 8, ""name"": ""Informative"", ""count"": 1079}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2467}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 3371}, {""id"": 7, ""name"": ""Funny"", ""count"": 186}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1819}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 158}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 332}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 91}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 313}, {""id"": 3, ""name"": ""Courageous"", ""count"": 237}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 87}, {""id"": 2, ""name"": ""Confusing"", ""count"": 76}]","[""demo"", ""design"", ""interface design"", ""technology""]",9753630
902,735,"[{""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 507}, {""id"": 2, ""name"": ""Confusing"", ""count"": 53}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 20}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 17}, {""id"": 3, ""name"": ""Courageous"", ""count"": 1941}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1208}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 123}, {""id"": 8, ""name"": ""Informative"", ""count"": 401}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 345}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 355}, {""id"": 25, ""name"": ""OK"", ""count"": 133}, {""id"": 7, ""name"": ""Funny"", ""count"": 34}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 37}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 39}]","[""Asia"", ""culture"", ""family"", ""global issues""]",9551344
253,583,"[{""id"": 2, ""name"": ""Confusing"", ""count"": 225}, {""id"": 7, ""name"": ""Funny"", ""count"": 1167}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 669}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 490}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 218}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 402}, {""id"": 25, ""name"": ""OK"", ""count"": 95}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 199}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 46}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 54}, {""id"": 3, ""name"": ""Courageous"", ""count"": 65}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 25}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 72}, {""id"": 8, ""name"": ""Informative"", ""count"": 19}]","[""comedy"", ""entertainment"", ""humor"", ""live music"", ""music"", ""performance"", ""poetry""]",9315931
638,1243,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 5967}, {""id"": 7, ""name"": ""Funny"", ""count"": 1960}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 8108}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2736}, {""id"": 8, ""name"": ""Informative"", ""count"": 639}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 1303}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1291}, {""id"": 3, ""name"": ""Courageous"", ""count"": 396}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 900}, {""id"": 25, ""name"": ""OK"", ""count"": 143}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 47}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 36}, {""id"": 2, ""name"": ""Confusing"", ""count"": 37}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 28}]","[""conducting"", ""creativity"", ""culture"", ""entertainment"", ""live music"", ""music"", ""performance""]",9315483
556,1407,"[{""id"": 7, ""name"": ""Funny"", ""count"": 780}, {""id"": 3, ""name"": ""Courageous"", ""count"": 177}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 864}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 345}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 249}, {""id"": 8, ""name"": ""Informative"", ""count"": 2591}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1083}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2106}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 245}, {""id"": 2, ""name"": ""Confusing"", ""count"": 115}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1513}, {""id"": 25, ""name"": ""OK"", ""count"": 394}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 207}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 111}]","[""cognitive science"", ""culture"", ""evolution"", ""gender"", ""love"", ""psychology"", ""relationships"", ""science""]",9260764
129,740,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 341}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 100}, {""id"": 25, ""name"": ""OK"", ""count"": 479}, {""id"": 8, ""name"": ""Informative"", ""count"": 1175}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 359}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 290}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 365}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 194}, {""id"": 7, ""name"": ""Funny"", ""count"": 115}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 34}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 109}, {""id"": 2, ""name"": ""Confusing"", ""count"": 76}, {""id"": 3, ""name"": ""Courageous"", ""count"": 64}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 40}]","[""brain"", ""cognitive science"", ""health"", ""medicine"", ""memory"", ""mental health"", ""neuroscience""]",9163813
838,827,"[{""id"": 24, ""name"": ""Persuasive"", ""count"": 753}, {""id"": 3, ""name"": ""Courageous"", ""count"": 1647}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 1658}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 3013}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 762}, {""id"": 7, ""name"": ""Funny"", ""count"": 211}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 261}, {""id"": 8, ""name"": ""Informative"", ""count"": 178}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 380}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 81}, {""id"": 25, ""name"": ""OK"", ""count"": 116}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 71}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 38}, {""id"": 2, ""name"": ""Confusing"", ""count"": 24}]","[""TED Brain Trust"", ""business"", ""entertainment"", ""music"", ""performance art""]",9006600
937,889,"[{""id"": 21, ""name"": ""Unconvincing"", ""count"": 201}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1428}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 684}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 3035}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 407}, {""id"": 8, ""name"": ""Informative"", ""count"": 1221}, {""id"": 3, ""name"": ""Courageous"", ""count"": 400}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 93}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 175}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 119}, {""id"": 25, ""name"": ""OK"", ""count"": 208}, {""id"": 7, ""name"": ""Funny"", ""count"": 77}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 84}, {""id"": 2, ""name"": ""Confusing"", ""count"": 38}]","[""aging"", ""culture"", ""goal-setting"", ""youth""]",8958850
683,853,"[{""id"": 3, ""name"": ""Courageous"", ""count"": 2111}, {""id"": 7, ""name"": ""Funny"", ""count"": 2779}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 3420}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 1107}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 269}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 180}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 580}, {""id"": 8, ""name"": ""Informative"", ""count"": 175}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 97}, {""id"": 25, ""name"": ""OK"", ""count"": 50}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 22}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 14}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 9}, {""id"": 2, ""name"": ""Confusing"", ""count"": 5}]","[""comedy"", ""entertainment"", ""humor"", ""women""]",8879917
736,207,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 6171}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1977}, {""id"": 7, ""name"": ""Funny"", ""count"": 1427}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 386}, {""id"": 3, ""name"": ""Courageous"", ""count"": 680}, {""id"": 8, ""name"": ""Informative"", ""count"": 542}, {""id"": 25, ""name"": ""OK"", ""count"": 560}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 322}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 528}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 111}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 128}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 36}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 30}, {""id"": 2, ""name"": ""Confusing"", ""count"": 25}]","[""culture"", ""success""]",8838874
1627,904,"[{""id"": 10, ""name"": ""Inspiring"", ""count"": 17290}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 3364}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 1197}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 3854}, {""id"": 3, ""name"": ""Courageous"", ""count"": 4151}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 2606}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 2051}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 134}, {""id"": 7, ""name"": ""Funny"", ""count"": 783}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 158}, {""id"": 25, ""name"": ""OK"", ""count"": 863}, {""id"": 8, ""name"": ""Informative"", ""count"": 1368}, {""id"": 2, ""name"": ""Confusing"", ""count"": 138}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 201}]","[""business"", ""computers"", ""creativity"", ""death"", ""design"", ""goal-setting"", ""innovation"", ""life"", ""technology""]",8744428
173,701,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 902}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 188}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 273}, {""id"": 7, ""name"": ""Funny"", ""count"": 638}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 899}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 280}, {""id"": 25, ""name"": ""OK"", ""count"": 70}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 11}, {""id"": 3, ""name"": ""Courageous"", ""count"": 30}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 8}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 34}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 11}, {""id"": 8, ""name"": ""Informative"", ""count"": 9}, {""id"": 2, ""name"": ""Confusing"", ""count"": 11}]","[""TEDx"", ""creativity"", ""live music"", ""music""]",8688241
551,612,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 1070}, {""id"": 3, ""name"": ""Courageous"", ""count"": 305}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 775}, {""id"": 8, ""name"": ""Informative"", ""count"": 716}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 304}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 199}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 254}, {""id"": 7, ""name"": ""Funny"", ""count"": 69}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 47}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 48}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 209}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 86}, {""id"": 2, ""name"": ""Confusing"", ""count"": 41}, {""id"": 25, ""name"": ""OK"", ""count"": 141}]","[""String theory"", ""evolution"", ""math"", ""physics"", ""science"", ""time"", ""universe""]",8655723
215,704,"[{""id"": 1, ""name"": ""Beautiful"", ""count"": 1494}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 531}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 1843}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 1754}, {""id"": 8, ""name"": ""Informative"", ""count"": 3599}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 30}, {""id"": 7, ""name"": ""Funny"", ""count"": 1704}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 2853}, {""id"": 25, ""name"": ""OK"", ""count"": 199}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 38}, {""id"": 3, ""name"": ""Courageous"", ""count"": 200}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 115}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 35}, {""id"": 2, ""name"": ""Confusing"", ""count"": 26}]","[""TEDx"", ""communication"", ""interview"", ""language"", ""personal growth""]",8444981
604,914,"[{""id"": 22, ""name"": ""Fascinating"", ""count"": 3710}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 1944}, {""id"": 8, ""name"": ""Informative"", ""count"": 340}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 817}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 429}, {""id"": 7, ""name"": ""Funny"", ""count"": 2152}, {""id"": 2, ""name"": ""Confusing"", ""count"": 168}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 84}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 114}, {""id"": 3, ""name"": ""Courageous"", ""count"": 182}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 7196}, {""id"": 25, ""name"": ""OK"", ""count"": 314}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 128}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 151}]","[""education"", ""entertainment"", ""magic"", ""math"", ""performance""]",8360707
370,1291,"[{""id"": 8, ""name"": ""Informative"", ""count"": 2479}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 2199}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 361}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1760}, {""id"": 3, ""name"": ""Courageous"", ""count"": 761}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 426}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 877}, {""id"": 7, ""name"": ""Funny"", ""count"": 310}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 359}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 62}, {""id"": 25, ""name"": ""OK"", ""count"": 141}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 40}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 21}, {""id"": 2, ""name"": ""Confusing"", ""count"": 33}]","[""culture"", ""love"", ""relationships"", ""sex""]",8218896
129,564,"[{""id"": 8, ""name"": ""Informative"", ""count"": 1987}, {""id"": 24, ""name"": ""Persuasive"", ""count"": 887}, {""id"": 1, ""name"": ""Beautiful"", ""count"": 172}, {""id"": 10, ""name"": ""Inspiring"", ""count"": 1209}, {""id"": 22, ""name"": ""Fascinating"", ""count"": 673}, {""id"": 11, ""name"": ""Longwinded"", ""count"": 55}, {""id"": 21, ""name"": ""Unconvincing"", ""count"": 126}, {""id"": 25, ""name"": ""OK"", ""count"": 223}, {""id"": 9, ""name"": ""Ingenious"", ""count"": 241}, {""id"": 3, ""name"": ""Courageous"", ""count"": 60}, {""id"": 2, ""name"": ""Confusing"", ""count"": 48}, {""id"": 7, ""name"": ""Funny"", ""count"": 36}, {""id"": 23, ""name"": ""Jaw-dropping"", ""count"": 51}, {""id"": 26, ""name"": ""Obnoxious"", ""count"": 4}]","[""Addiction"", ""TEDMED"", ""brain"", ""choice"", ""cognitive science"", ""curiosity"", ""decision-making"", ""health"", ""illness"", ""meditation"", ""mental health"", ""mind"", ""mindfulness"", ""motivation"", ""nature"", ""neuroscience"", ""obesity"", ""personal growth"", ""science""]",8107178
